URL,Label
telegram-web.pages.dev,1
atwiki.jp,0
pub-c3c1b24b4817402a85b98a13acc9688d.r2.dev,1
twitter.com,0
sites.google.com,1
long-poetry-00ab.ramiieajwled4631.workers.dev,1
pub-24b8f6d2fffe4a0087038967ff4b7e3f.r2.dev,1
telegraf.com.ua,0
grantland.com,0
std45uygbs7t.pages.dev,1
qz.com,0
treuzirwalett.gitbook.io,1
docs.google.com,1
wikimapia.org,0
bit.ly,1
sites.google.com,1
allegro.pl,0
otomoto.pl,0
docs.google.com,1
torcache.net,0
torcache.net,0
bdnews24.com,0
helps-ledgger-m--auth.webflow.io,1
mashable.com,0
nguyentandung.org,0
perezhilton.com,0
extratorrent.cc,0
ap.org,0
jptepco.vwkxm.icu,1
nbbroker.az,1
gojivej321.wixsite.com,1
iterustcapitaellogin.webflow.io,1
graphicriver.net,0
new.express.adobe.com,1
carimbos-bh.blogspot.com,1
www.xtsl.cn,1
rocketnews24.com,0
correios.com.br,0
torcache.net,0
mylinkinb.io,1
service.royalpostzgb.network,1
outlook.xkljgfjkll.workers.dev,1
pub-70e016654bcd4174bd36d7fc5d4552da.r2.dev,1
perezhilton.com,0
asdfrty8.wixsite.com,1
slashdot.org,0
sites.google.com,1
olx.ro,0
pvylx.top,1
pub-a81aa4bbf83846b8a892985d5bbc3a6f.r2.dev,1
pub-aa2d5e1ef045450da39bb294aaac023c.r2.dev,1
geminyilogin.gitbook.io,1
digg.com,0
beyrv.pages.dev,1
natwak.com,1
widget.elfsig.ht,1
censor.net.ua,0
mylust.com,0
kenh14.vn,0
maybank2u.com.my,0
docs.google.com,1
cdcfl-zcmp.campaign-view.eu,1
twitter.com,0
servientregaxco.cfd,1
torcache.net,0
mylust.com,0
pub-039e5294762042febb3b7656c06184b7.r2.dev,1
forlinneumaticos.com.ar,1
new.express.adobe.com,1
qrco.de,1
twitter.com,0
tunein.com,0
putlocker.is,0
fpostlecers.firebaseapp.com,1
jalopnik.com,0
tinnhanh360.net,0
netflix-frissites.com,1
squarespace.com,0
ipfs.best-practice.se,1
respaldo-virtual-0.webnode.cr,1
maybank2u.com.my,0
docs.google.com,1
qrco.de,1
allrecipes.com,0
pub-2cd796e07737407a9447e3735195d740.r2.dev,1
metro.co.uk,0
sweepstakes630.godaddysites.com,1
forms.office.com,1
bankmellat.ir,0
mapipisplin.weebly.com,1
docs.google.com,1
extratorrent.cc,0
docs.google.com,1
geincmllougin.gitbook.io,1
rogers-yahoo-sign-in-108955.weeblysite.com,1
bit.ly,1
new.express.adobe.com,1
olx.ua,0
dextop-support-ledgers.gitbook.io,1
dangol-v2.web.app,1
btinternet-109545.weeblysite.com,1
t.co,1
tinyurl.com,1
babal.net,0
olx.in,0
travel-guardians.web.app,1
pikabu.ru,0
fdmtl.cfd,1
pikabu.ru,0
docs.google.com,1
www.dropbox.com,1
privatbank.ua,0
bit.ly,1
ct00345.tw1.ru,1
docs.google.com,1
distractify.com,0
docs.google.com,1
aljazeera.net,0
plarium.com,0
viuonicoiscienic.firebaseapp.com,1
new.express.adobe.com,1
kickass.to,0
gob-peu.help,1
acrstzhxi.firebaseapp.com,1
fazenda.gov.br,0
censor.net.ua,0
serverfault.com,0
postmaster.edu-5401230.org,1
storytellersgt.com,1
docs.google.com,1
fazenda.gov.br,0
telstra-107080.weeblysite.com,1
fenohebnpapp.firebaseapp.com,1
kotaku.com,0
getpocket.com,0
9gag.tv,0
bit.ly,1
mirtesen.ru,0
tinnhanh360.net,0
kreknleoginkkrrk.webflow.io,1
mashable.com,0
uspswxc.top,1
docs.google.com,1
zozo.jp,0
torcache.net,0
getpocket.com,0
www.votresuivi-colissimo.net,1
flow.page,1
supportunlockingaccount.net,1
udn.com,0
monex.sispro.mx,1
c6ebv708.caspio.com,1
oauth-kucoin-k.gitbook.io,1
metro.co.uk,0
distractify.com,0
facademy.eabyas.in:1443,1
pub-c9aef0442ab34f3294823bcd6e71d691.r2.dev,1
qrco.de,1
web.de,0
atwiki.jp,0
codepen.io,0
tobogo.net,0
pub-4e04fa6e68df477e81ba079a81faa90c.r2.dev,1
sourceforge.net,0
quizlet.com,0
docs.google.com,1
genius.com,0
docs.google.com,1
motthegioi.vn,0
maybank2u.com.my,0
43.130.9.50,1
docs.google.com,1
sem4k-bantuantunai-mystr2024.my.id,1
distractify.com,0
xossip.com,0
trezorio-login-us.webflow.io,1
plarium.com,0
invoice-swisspass.co,1
udn.com,0
tujourslaforcedefrappe.web.app,1
dantri.com.vn,0
metamskwlltexttion-io.webflow.io,1
qrco.de,1
web.de,0
forms.gle,1
shaw-103414.weeblysite.com,1
docs.google.com,1
babal.net,0
gsq.yaf.temporary.site,1
pub-6d30332fdb004424acd9e66705f2efea.r2.dev,1
bit.ly,1
kakaku.com,0
ap.org,0
q-r.to,1
extratorrent.cc,0
prosperity-load-page-8794545.firebaseapp.com,1
t.co,1
skyrock.com,0
twitter.com,0
twitter.com,0
udn.com,0
103.189.235.156,1
schweiz-lieferung-und-pakete.com,1
techcrunch.com,0
extratorrent.cc,0
ameblo.jp,0
tuzolex.com,1
pub-aeb3695f12e9466c8a408f69d9b439de.r2.dev,1
kickass.to,0
buzzfil.net,0
kickass.to,0
qrco.de,1
pleads-reads-wandering-sunset-622f.rakocevic-era041z.workers.dev,1
offfff-109184.weeblysite.com,1
buzzfil.net,0
variety.com,0
metaprotect-0129810.pages.dev,1
censor.net.ua,0
1337x.to,0
telegraf.com.ua,0
nesn.com,0
qrco.de,1
docs.google.com,1
popupads.ir,0
bradesco.fortificadaseguro.site,1
l.ead.me,1
haypost.top,1
bleacherreport.com,0
gliujoi.xyz,1
att-103870.weeblysite.com,1
askubuntu.com,0
kickass.to,0
login-screen-106729.weeblysite.com,1
persic.trade,1
tinyurl.com,1
pub-558a145eebfd42c9aae67d0c17529214.r2.dev,1
ipfs.best-practice.se,1
mytelefouiding.firebaseapp.com,1
tinyurl.com,1
mirtesen.ru,0
meshoraires.com,1
keptocmlogvn.webflow.io,1
techcrunch.com,0
metaemasklogin.gitbook.io,1
qrco.de,1
vid-latvija.web.app,1
currently0864.weebly.com,1
att-105622.weeblysite.com,1
so-logii-ledgarlive.webflow.io,1
laposte-colissimo.com,1
aaboutsendmr.top,1
qz.com,0
gembnilogns.webflow.io,1
kickass.to,0
att-100136.weeblysite.com,1
deadspin.com,0
thenextweb.com,0
l.ead.me,1
www.cakeresume.com,1
jskaiyahb.com,1
qrco.de,1
perezhilton.com,0
pub-2e84e7e4b2e04e8cb279facf6f7e64d1.r2.dev,1
docs.google.com,1
niagaralodge-b41c4.web.app,1
allegro.pl,0
mail-104864.weeblysite.com,1
olx.in,0
cio467681299.web.app,1
kienthuc.net.vn,0
mail-105213.weeblysite.com,1
gordonserveapps.pages.dev,1
espn.go.com,0
tti1oi.web.app,1
katproxy.com,0
nguyentandung.org,0
emailld-att-mail.pory.app,1
babal.net,0
cheezburger.com,0
genius.com,0
askubuntu.com,0
t.co,1
gurugeniswhoperish.firebaseapp.com,1
torcache.net,0
depositphotos.com,0
emgn.com,0
mail-101544.weeblysite.com,1
www.xtsl.cn,1
udn.com,0
bafybeif46oydkb52lwz7323v4rjkgnhfhsq4svppspggxlciuylkbjtxcy.ipfs.dweb.link,1
ringring.vn,0
qz.com,0
pub-5c0a6e09c8254916905bbc890ff2032e.r2.dev,1
bit.ly,1
torcache.net,0
tinnhanh360.net,0
uapm-hkg.top,1
bit.ly,1
searchengineland.com,0
ink361.com,0
atwiki.jp,0
cin-lorane.web.app,1
sadejiupaslema.freewebhostmost.com,1
distractify.com,0
docs.google.com,1
buzzfil.net,0
demawoodworkdemawoodwork.standard.us-east-1.oortech.com,1
allegro.pl,0
cheezburger.com,0
extratorrent.cc,0
usps.com-trackmvlc.top,1
3345599485493843.hyperphp.com,1
sites.google.com,1
q-r.to,1
uproxx.com,0
qrco.de,1
olx.co.id,0
smartautodebuglive.web.app,1
himado.in,0
nguyentandung.org,0
qrco.de,1
reactivacion-cuenta-es.com,1
generalweb1.weebly.com,1
bdnews24.com,0
tobogo.net,0
nesn.com,0
twitter.com,0
aljazeera.net,0
q-r.to,1
grantland.com,0
ck101.com,0
otomoto.pl,0
sfo3.digitaloceanspaces.com,1
hyperfollow.com,1
extratorrent.cc,0
postoffice-co-za.web.app,1
docs.google.com,1
trackid-za2702.firebaseapp.com,1
plarium.com,0
havenpost.pages.dev,1
irecommend.ru,0
twitter.com,0
moviepilot.com,0
icicibank.com,0
docs.google.com,1
tobogo.net,0
docs.google.com,1
thenextweb.com,0
ap.org,0
jhdgdh.w3spaces.com,1
kenh14.vn,0
shareba.com,0
trezzwirwllet.gitbook.io,1
povrat-poreza.firebaseapp.com,1
u.to,1
extratorrent.cc,0
pub-76bf011f31344f45bf2356e9005ac465.r2.dev,1
my.forms.app,1
groupe-connecte.fr,1
fanpage.gr,0
sourceforge.net,0
docs.google.com,1
tunein.com,0
torcache.net,0
square-smoke-4c62.4tjwj7mx.workers.dev,1
onedio.com,0
jemi.so,1
angeange101214.wixsite.com,1
sites.google.com,1
docs.google.com,1
screenrant.com,0
hyperfollow.com,1
metamasdglogin.gitbook.io,1
bdnews24.com,0
joescamp11129.activehosted.com,1
kraken-sign-in.firebaseapp.com,1
codecanyon.net,0
olx.ua,0
qz.com,0
distractify.com,0
kienthuc.net.vn,0
stackoverflow.com,0
ap.org,0
arcelormittal-7c364.firebaseapp.com,1
docs.google.com,1
s.jtpostse.cc,1
correios.com.br,0
docs.google.com,1
skyrock.com,0
votepixelfarts.pages.dev,1
pub-e4a012d9691c4c53ab023eacf2db2601.r2.dev,1
eksisozluk.com,0
torcache.net,0
babal.net,0
serviceupdate10829.wixsite.com,1
docs-up-trezzor.gitbook.io,1
olx.ro,0
fazenda.gov.br,0
metamaackldogin.webflow.io,1
olx.ua,0
webde-104486.weeblysite.com,1
coreoso.top,1
tinyurl.com,1
aichappraisers.com,1
torcache.net,0
tune.pk,0
admincieueijniwiwieoeikcmnckaqooooeeeencnjcutyrewrtyutrewr.pages.dev,1
abshanteen.web.app,1
tapiljhooker02-online.web.app,1
shaw-105837.weeblysite.com,1
uspsrvo.top,1
bit.ly,1
www.cakeresume.com,1
policy-verification-meta.start.page,1
att-107120.weeblysite.com,1
t.ly,1
interpark.com,0
docs.google.com,1
bit.ly,1
pub-f3078c43a6c04ee2b01bc1a2cd5033d0.r2.dev,1
thenextweb.com,0
kenh14.vn,0
usps.com-trackohx.top,1
kickass.to,0
pub-7c318960e3a5476ba5958f03ae1e4dd4.r2.dev,1
q-r.to,1
docs.google.com,1
koinbsprologin.gitbook.io,1
extratorrent.cc,0
squarespace.com,0
logg_koonbase.godaddysites.com,1
pub-58a418c995fb49eb94d1e184cba5dffe.r2.dev,1
d64998.blogspot.ch,1
hollywoodlife.com,0
tobogo.net,0
metro.co.uk,0
yourlust.com,0
new-project-c3ead.firebaseapp.com,1
akhbarelyom.com,0
otomoto.pl,0
sp-3f839.web.app,1
web.de,0
docs.google.com,1
motthegioi.vn,0
docs.google.com,1
docs.google.com,1
access-verification-token-89iujh43eidfuj-9uijhwe.standard.us-east-1.oortech.com,1
ap.org,0
u-psmx.me,1
demande-renouvellement-assure-en-ligne.fr,1
usps.packagen.men,1
udn.com,0
worldoftanks.ru,0
likemag.com,0
twitter.com,0
vote-ref.free.nf,1
arstechnica.com,0
postn.ink,1
bit.ly,1
bafybeiasf3y3c3fzn3j7ullthfsofpct25nga6xh5m4ghhwxnrxxvezjje.ipfs.cf-ipfs.com,1
tobogo.net,0
peages-routes.com,1
tinyurl.com,1
thechive.com,0
diply.com,0
kenh14.vn,0
motthegioi.vn,0
nesn.com,0
otomoto.pl,0
localso.com,1
l.ead.me,1
www.gov.uk,0
new.express.adobe.com,1
techcrunch.com,0
noticias.uol.com.br,0
mylust.com,0
emgn.com,0
superuser.com,0
9gag.tv,0
torcache.net,0
q-r.to,1
meta-restore.pages.dev,1
otomoto.pl,0
yourlust.com,0
attcom-106008.weeblysite.com,1
redigbosthknk.firebaseapp.com,1
torcache.net,0
ecnavi.jp,0
olx.ro,0
digg.com,0
docs.google.com,1
stackoverflow.com,0
plarium.com,0
online.forms.app,1
www.flowcode.com,1
docs.google.com,1
dhl.3204.thebagshelf.com,1
sites.google.com,1
roundcube-5ae8a.web.app,1
btinternet-106345.weeblysite.com,1
seesaawiki.jp,0
depositphotos.com,0
q-r.to,1
t.co,1
hub-wallet-ledgerlive.webflow.io,1
acuratlydltedfileeror.github.io,1
evrigasz.top,1
olx.ua,0
fazenda.gov.br,0
likemag.com,0
docs.google.com,1
f60u3mjmuic8rw.top,1
ifttt.com,0
tinnhanh360.net,0
io9.com,0
docs.google.com,1
lodgevinasdelsol.com,1
privatbank.ua,0
500px.com,0
l.ead.me,1
twb4g.app.link,1
nesn.com,0
autnethicationservicesdomainhostinghosstingservices1.pages.dev,1
sourceforge.net,0
techcrunch.com,0
tobogo.net,0
ledgecomr-started.webflow.io,1
thenextweb.com,0
grantland.com,0
docs.google.com,1
vvwdkaws-eu1.redirectsemail.workers.dev,1
tinyurl.com,1
www-sua-empresax.blogspot.com,1
pub-35cc9c163d11499f9b627fab8e8d0602.r2.dev,1
dropbooks.tv,0
rt.com,0
europa.eu,0
sourceforge.net,0
momoshop.com.tw,0
mynodesbtc.live,1
bafybeibotesto3zorc5w4f7tcbk7omfsxxslhixg33f22zil2xxowksgli.ipfs.w3s.link,1
torcache.net,0
officeee.bubbleapps.io,1
distractify.com,0
wepik.com,1
ringring.vn,0
t.co,1
mic.com,0
bit.ly,1
bit.ly,1
pornsharing.com,0
io9.com,0
quizlet.com,0
gizmodo.com,0
t.co,1
twitter.com,0
link.edgepilot.com,1
docs.google.com,1
seekingalpha.com,0
babal.net,0
docs.google.com,1
allegro.pl,0
thenextweb.com,0
free-5507007.webadorsite.com,1
hotmail-108714.weeblysite.com,1
ogioi.net,1
persianblog.ir,0
docs.google.com,1
dota2giveaway2017.weebly.com,1
white-ar.com,1
caixa.gov.br,0
bdnews24.com,0
kotaku.com,0
bit.ly,1
correosys.top,1
docs.google.com,1
docs.google.com,1
1337x.to,0
new-project-c3ead.web.app,1
searchengineland.com,0
medium.com,0
6sytsu5uyss56u5s56u56.pages.dev,1
docs.google.com,1
adrtgrstgsrtgsrgrtg.onepage.me,1
l.ead.me,1
new.express.adobe.com,1
abcnews.go.com,0
help-aue.top,1
o8oj5bxt.cn,1
pub-25fc9e55d86448eb9be438db671dcfa4.r2.dev,1
docs.google.com,1
quickscamo-carrpfouta.web.app,1
verificaemail.weebly.com,1
re-register-device.firebaseapp.com,1
kenh14.vn,0
mic.com,0
motthegioi.vn,0
hutoknepper.de,1
sites.google.com,1
bit.ly,1
allegrolokalnie.pl-4014.shop,1
hqar-edde03.ingress-alpha.ewp.live,1
atwiki.jp,0
new.express.adobe.com,1
bit.ly,1
interpark.com,0
tobogo.net,0
motthegioi.vn,0
twitter.com,0
larryseyfert.wixsite.com,1
baoesskasmim.clickfunnels.com,1
service790.godaddysites.com,1
pub-ca50510a6012493db786be9f2cd4e05d.r2.dev,1
tinyurl.com,1
telegraf.com.ua,0
emgn.com,0
censor.net.ua,0
inssoiuytfcdxrvyubhihugfycdtxcfygvuhijhugyfcdtxxxxxxxfcygv.pages.dev,1
pub-a989f9c3f43749038c857481fc22a86f.r2.dev,1
udn.com,0
bafkreie4oaslbn65agmypbbfyrdoehfntvgx3axy66cki75rf4bfyxxzfu.ipfs.nftstorage.link,1
acir.postofficeweb.com,1
docs.google.com,1
bbaldock524.wixsite.com,1
twitter.com,0
qrco.de,1
pub-7f9c4c5a7c0143c8a29097a99ba8db43.r2.dev,1
pub-923781e9827d4608b0b2223d39d88531.r2.dev,1
allrecipes.com,0
otomoto.pl,0
pub-a2930061b9c34f03b455eef3654ce17d.r2.dev,1
grantland.com,0
babal.net,0
ecnavi.jp,0
networksolution-6cc5f.firebaseapp.com,1
uspsrou.top,1
telegraf.com.ua,0
accesso-sella-it.firebaseapp.com,1
nesn.com,0
momoshop.com.tw,0
loggerinfobotmai.vastserve.com,1
cheezburger.com,0
mail-105131.weeblysite.com,1
docs.google.com,1
putlocker.is,0
new.express.adobe.com,1
torcache.net,0
torcache.net,0
hdfcbank.com,0
docs.google.com,1
docs.google.com,1
25dfyi3.duckdns.org,1
correos.kelo.top,1
docs.google.com,1
sfglobe.com,0
serverfault.com,0
tosipuribeb.wixsite.com,1
attnet-105004.weeblysite.com,1
staging.d3enrkvmxhadac.amplifyapp.com,1
tinyurl.com,1
codecanyon.net,0
uidectrob06.firebaseapp.com,1
sourceforge.net,0
kienthuc.net.vn,0
plarium.com,0
serverfault.com,0
ais-thm.top,1
indianexpress.com,0
elitedaily.com,0
onetimesecure.com,1
qz.com,0
amazon-s3-file-uploads.webflow.io,1
babal.net,0
mashable.com,0
censor.net.ua,0
mobiledigiboaeversauth-lang-en.web.app,1
1337x.to,0
qrco.de,1
spirecg.corsetul-boston.ro,1
tobogo.net,0
themeforest.net,0
comicbook.com,0
prezi.com,0
thechive.com,0
censor.net.ua,0
motthegioi.vn,0
docs.google.com,1
docs.google.com,1
extratorrent.cc,0
antirobotkb35d.firebaseapp.com,1
1233333netzeroofficelogin56421.pages.dev,1
ffnnbb_js_loader.rukkibospa5287.workers.dev,1
olx.ua,0
mixi.jp,0
qrco.de,1
tunein.com,0
esrafetaf.cc,1
momoshop.com.tw,0
onedio.com,0
asdwqe.xyz,1
avxhome.se,0
www.flowcode.com,1
paytm.com,0
weasfa.xyz,1
momoshop.com.tw,0
att-sign-in-106913.weeblysite.com,1
thenextweb.com,0
thenextweb.com,0
att-100162.weeblysite.com,1
pub-d16bcd9356d041df9a46bfcaf8a05176.r2.dev,1
kenh14.vn,0
bt-internet-2024.weeblysite.com,1
torrentdn.com,0
l.ead.me,1
techcrunch.com,0
new.express.adobe.com,1
censor.net.ua,0
indianexpress.com,0
customer-reception-information-support-center.pages.dev,1
api-chainfix.pages.dev,1
login-att-10725.weeblysite.com,1
olx.co.id,0
tobogo.net,0
interpark.com,0
correos-goba.top,1
cx27402.tw1.ru,1
bafkreidac6uzimz2lvhlpu5kymxom6on7iyzkrddccz4nd5m7qpr5itk5m.ipfs.dweb.link,1
pub-3a8cf82f2ab64d7aad1bd2333443f1dc.r2.dev,1
pttmytr.top,1
espn.go.com,0
docs.google.com,1
extratorrent.cc,0
pub-4054e7f05a57459e88c44b940037f4fb.r2.dev,1
torcache.net,0
l.ead.me,1
gawker.com,0
qz.com,0
thenextweb.com,0
patch.com,0
fortune.com,0
torcache.net,0
mainichi.jp,0
docs.google.com,1
servientrcgacol.bond,1
emgn.com,0
krenilollies.gitbook.io,1
abc.go.com,0
ap.org,0
docs.google.com,1
interpark.com,0
faithtap.com,0
themeforest.net,0
bringnorge.web.app,1
myspace.com,0
eocxibtxcegqfzirzy.com∕eocxibtxcegqfzirzy∕QJJBaIzSHIVimUvHLYLB∕GuKKqkMPovfaEIANIuwsPeG@eocxibtxcegqfzirzy.𝕫𝕢𝕘𝕖𝕟.cn,1
fgfgf6f.weebly.com,1
thenextweb.com,0
buzzfil.net,0
outlook.live.liveblog365.com,1
docs.google.com,1
qrco.de,1
qrco.de,1
www.flowcode.com,1
techcrunch.com,0
mebelkomomsk.ru,1
oldmonero.net,1
3900-identifiezvousv0cal.ukit.me,1
balcaoclientes-particular-cgd.com,1
lifehacker.com,0
www.100responsible.com,1
sourceforge.net,0
skyrock.com,0
telcelmex.ink,1
twitter.com,0
web.de,0
attyahoonline.weebly.com,1
olx.co.id,0
docs.google.com,1
pub-93cfaba8504d48ca832374c54f041701.r2.dev,1
superuser.com,0
b1hance.cfd,1
grantland.com,0
auto.ru,0
bafybeifjcvmubxen5b4zv7vztqnqlydbuilrb2rcr2vgpslk4zc66j3xni.ipfs.dweb.link,1
claim-asasrahmah.my.id,1
extratorrent.cc,0
jalopnik.com,0
ee-account-home.firebaseapp.com,1
giphy.com,0
babal.net,0
ap.org,0
pub-6bb633a82dfa44dcb30a5ac590cc8411.r2.dev,1
laubros.com:2096,1
distractify.com,0
bt-103310.weeblysite.com,1
evrios.rest,1
at-t-mobile-596fba.webflow.io,1
d.maxisvippoint.cc,1
olx.co.id,0
genius.com,0
iwoqawsnejdfuryeu.weebly.com,1
maty-5860b.web.app,1
joeroundxx003.firebaseapp.com,1
microsoft-107556.weeblysite.com,1
tobogo.net,0
allreviewschecked.es,1
babal.net,0
olx.ro,0
cz-100326.weeblysite.com,1
instagram.com,0
ap.org,0
new.express.adobe.com,1
autodiscover-owaauthlogon.pages.dev,1
seasonvar.ru,0
tunein.com,0
ppt.cc,1
id.geba-worms.de,1
pub-23354ce60e01474fa600cbca2caadc73.r2.dev,1
www.dropbox.com,1
cnclp.com.br,1
serverfault.com,0
comicbook.com,0
ahbhoghrl.firebaseapp.com,1
sites.google.com,1
nymag.com,0
kickass.to,0
himado.in,0
pikabu.ru,0
tinyurl.com,1
wallet-trezor.gitbook.io,1
hdfcbank.com,0
docs.google.com,1
babal.net,0
olx.ro,0
indianexpress.com,0
l.ead.me,1
searchengineland.com,0
thenextweb.com,0
jemi.so,1
motthegioi.vn,0
babal.net,0
tobogo.net,0
tinyurl.com,1
extratorrent.cc,0
docs.google.com,1
torcache.net,0
docs.google.com,1
rp3.mockplus.com,1
docs.google.com,1
sso-cdn-u--coinbasepro-h.webflow.io,1
lulobank.digiventures.la,1
depositphotos.com,0
motthegioi.vn,0
protect-mfirst-access.firebaseapp.com,1
censor.net.ua,0
askubuntu.com,0
ap.org,0
hopelessly-leading-lioness.ngrok-free.app,1
thenextweb.com,0
mirtesen.ru,0
livelo-acess-bb.hidora.com,1
bit.ly,1
coincomloginc.gitbook.io,1
learn-starttrezor.github.io,1
gicinmxxaoling.godaddysites.com,1
rcweb-domain.firebaseapp.com,1
fanpage.gr,0
superuser.com,0
correios.com.br,0
torcache.net,0
bdnews24.com,0
mashable.com,0
nypost.com,0
invoice-attached-pdf1021.weebly.com,1
buzzfil.net,0
docs.google.com,1
distractify.com,0
indianexpress.com,0
violentgold.wixstudio.io,1
new.express.adobe.com,1
ikgviosz.weebly.com,1
350rfdc.ddns.net,1
udn.com,0
btinternet-101537.weeblysite.com,1
www.dropbox.com,1
l.ead.me,1
distractify.com,0
twitter.com,0
c6ad0067.epicent.com,1
torcache.net,0
torrentdn.com,0
torcache.net,0
1337x.to,0
quizlet.com,0
usps-help-info.top,1
dealnews.com,0
medium.com,0
hubpages.com,0
metro.co.uk,0
olx.ro,0
torcache.net,0
extratorrent.cc,0
torcache.net,0
tobogo.net,0
tobogo.net,0
metro.co.uk,0
str-barangan-dapur.my.id,1
bit.ly,1
ringring.vn,0
interpark.com,0
inserm-desk.weebly.com,1
xvideo-jp.com,0
a-bzg.pages.dev,1
irecommend.ru,0
olx.co.id,0
homee-trezor-io-start.webflow.io,1
docs.google.com,1
steamcommunity.com,0
olx.ua,0
otomoto.pl,0
script.google.com,1
tinyurl.com,1
torcache.net,0
olx.co.id,0
docs.google.com,1
nypost.com,0
thechive.com,0
torcache.net,0
buzzfil.net,0
ch-watchtheacfa.com,1
smithscustombuilders.myportfolio.com,1
tinyurl.com,1
worker-jolly-water-b12c.jorzosustu.workers.dev,1
pub-b1a3e393427c4f65833d477e854def17.r2.dev,1
mic.com,0
docs.google.com,1
elcomercio.pe,0
www.ejiasangpn.cn,1
kakunlgvn.webflow.io,1
searchengineland.com,0
nl-c4d.web.app,1
torcache.net,0
momoshop.com.tw,0
sites.google.com,1
censor.net.ua,0
sso--cd-coinbasepro--cdn-m-auth.webflow.io,1
thenextweb.com,0
askubuntu.com,0
nesn.com,0
kienthuc.net.vn,0
maybank2u.com.my,0
btinternet-101458.weeblysite.com,1
fortisbe-c356c.web.app,1
one.link,1
pub-0ffca59aaec74ce0ad698ec050d7c502.r2.dev,1
bafybeibynokaqrkrtcoiv5ujh2ijdjwwvvse64r73cvbiz3xxwylj2a65m.ipfs.dweb.link,1
pub-cd448b9961374cdbafe814f2901354ca.r2.dev,1
nguyentandung.org,0
start-auth-sso-trezor.gitbook.io,1
qrco.de,1
variety.com,0
northern-resonant-millennium.glitch.me,1
auth-help-robinhood-com.webflow.io,1
at87uijnm.weebly.com,1
wikiwiki.jp,0
agrizzap.firebaseapp.com,1
inposdut.top,1
torcache.net,0
fedexx.one,1
panel-0fed0c31.shorelinecapmgmt.com,1
qrco.de,1
olx.pl,0
themeforest.net,0
tunein.com,0
persianblog.ir,0
maybank2u.com.my,0
pornsharing.com,0
michopy28275.emlnk.com,1
katproxy.com,0
olx.co.id,0
189.cn,0
mylust.com,0
pub-478263f412e7407684e5d443a08ee622.r2.dev,1
otomoto.pl,0
bit.ly,1
qz.com,0
superuser.com,0
in-informaalersuspen.github.io,1
usps.com-trackahm.top,1
docs.google.com,1
auq.bqv.mybluehost.me,1
grantland.com,0
servientregacolo.help,1
currentlyatt606.weebly.com,1
venturebeat.com,0
telstra-100107.weeblysite.com,1
kickass.to,0
fanpage.gr,0
rp.mockplus.com,1
censor.net.ua,0
hubpages.com,0
distractify.com,0
tobogo.net,0
pub-d47b4bdbeee54ca386e1ac9d537b3849.r2.dev,1
q-r.to,1
esporte.uol.com.br,0
acceverify-105774-103744.weeblysite.com,1
walkie-prod.firebaseapp.com,1
olx.ua,0
qz.com,0
kienthuc.net.vn,0
nymag.com,0
motthegioi.vn,0
abc.go.com,0
sourceforge.net,0
docs.google.com,1
thenextweb.com,0
tinnhanh360.net,0
privatbank.ua,0
hm.ru,1
cajatrujillo.news,1
extratorrent.cc,0
docs.google.com,1
grantland.com,0
docs.google.com,1
mylust.com,0
techcrunch.com,0
mylust.com,0
twitter.com,0
sites.google.com,1
gxdzafast.de,1
web.de,0
twitter.com,0
foursquare.com,0
docs.google.com,1
redr1ver.github.io,1
serverfault.com,0
www.dropbox.com,1
deserthouse.us,1
mmsssmnosms.wixsite.com,1
jfgdrg.xyz,1
privatbank.ua,0
ifttt.com,0
hubpages.com,0
askubuntu.com,0
olx-pl.dliauyjo.lol,1
ink361.com,0
docs.google.com,1
telegraf.com.ua,0
kotaku.com,0
l.ead.me,1
step2-9f5d0.firebaseapp.com,1
nypost.com,0
babal.net,0
indianexpress.com,0
docs.google.com,1
l.ead.me,1
twitter.com,0
qz.com,0
eksisozluk.com,0
mic.com,0
tobogo.net,0
lisfeissounfairisdhjakhfjdakfhdjafyieukjlwkfjksyfdeiwuiphp.pages.dev,1
5eb23635.lodasaf228.workers.dev,1
plarium.com,0
kenh14.vn,0
indianexpress.com,0
docs.google.com,1
pub-8e198b7624e3470988cae8332a5efd95.r2.dev,1
ifttt.com,0
q-r.to,1
vkontakte.ru,1
ppczzg.webwave.dev,1
tinnhanh360.net,0
tinyurl.com,1
helps-oie.top,1
forms.app,1
pub-a5c18482880444e9959a966e518829cd.r2.dev,1
xhamster.com,0
babal.net,0
genius.com,0
bestblackhatforum.com,0
sparka-zertifikat.net,1
ecnavi.jp,0
www.gmsocrates.online,1
mangnisng.top,1
andbanner.pythonanywhere.com,1
pub-e3974f4c00f54fc28eadd63f1eacad4a.r2.dev,1
kucnnlogrons.gitbook.io,1
www.qxixxgmjj.cn,1
synpe.com,1
likemag.com,0
bio.site,1
katproxy.com,0
nesn.com,0
jezebel.com,0
l.ead.me,1
buzzfil.net,0
mashable.com,0
server-108795.square.site,1
vpt.pmc.mybluehost.me,1
qrco.de,1
attt565565.weebly.com,1
indiapostru.vip,1
thenextweb.com,0
vultisig-xpub.pages.dev,1
usa--trezor--suite.webflow.io,1
docs.google.com,1
labasdevalidation.firebaseapp.com,1
thermictechno.co.jp,1
t.co,1
otomoto.pl,0
censor.net.ua,0
bkdz27.webwave.dev,1
extratorrent.cc,0
extratorrent.cc,0
shareba.com,0
